Price,TransferDate,PostCode,PropType,Age,Duration,City,District,County
2175000,42061,N1 6DL,Other,Pre-Owned,Freehold,LONDON,HACKNEY,GREATER LONDON
39000,42013,BR2 9LD,Other,Pre-Owned,Freehold,BROMLEY,BROMLEY,GREATER LONDON
1485000,42180,NW3 7EE,Flat,Pre-Owned,Leasehold,LONDON,CAMDEN,GREATER LONDON
397500,42261,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
380000,42250,SE5 9PL,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
234950,42009,SW16 2JS,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
230000,42118,TW8 0HE,Flat,Pre-Owned,Leasehold,BRENTFORD,HOUNSLOW,GREATER LONDON
300000,42655,RM2 6DB,Other,Pre-Owned,Freehold,ROMFORD,HAVERING,GREATER LONDON
300000,42699,CR0 0LQ,Semi-Detached,Pre-Owned,Freehold,CROYDON,CROYDON,GREATER LONDON
123584,42622,E14 3NW,Flat,NewBuild,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
70000,42452,HA2 6DJ,Flat,Pre-Owned,Leasehold,HARROW,HARROW,GREATER LONDON
135000,42509,SW4 8EB,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
200000,42723,SE11 6HR,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
730000,41859,W14 0NS,Flat,Pre-Owned,Leasehold,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON
390000,41654,NW8 7NG,Flat,Pre-Owned,Leasehold,LONDON,CITY OF WESTMINSTER,GREATER LONDON
385000,41730,SW18 3AG,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
367750,41964,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
318000,41992,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
183000,41834,SW16 2JS,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
305000,41988,BR3 5NP,Flat,Pre-Owned,Leasehold,BECKENHAM,BROMLEY,GREATER LONDON
74932055,41675,W1S 2TL,Other,Pre-Owned,Leasehold,LONDON,CITY OF WESTMINSTER,GREATER LONDON
160000,41782,CR7 7BB,Flat,Pre-Owned,Leasehold,THORNTON HEATH,CROYDON,GREATER LONDON
350500,41918,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
315000,41691,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
308000,41929,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
118750,41801,N1 5TQ,Flat,Pre-Owned,Leasehold,LONDON,HACKNEY,GREATER LONDON
369000,43343,BR1 5RN,Semi-Detached,Pre-Owned,Freehold,BROMLEY,LEWISHAM,GREATER LONDON
570000,43448,E16 4NP,Terraced,Pre-Owned,Freehold,LONDON,NEWHAM,GREATER LONDON
137500,43158,N1 5TQ,Flat,Pre-Owned,Leasehold,LONDON,HACKNEY,GREATER LONDON
211000,43321,SW11 3FU,Flat,NewBuild,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
150000,43389,SW20 8JB,Flat,Pre-Owned,Freehold,LONDON,MERTON,GREATER LONDON
392000,41285,IG1 1YN,Terraced,Pre-Owned,Freehold,ILFORD,REDBRIDGE,GREATER LONDON
420000,41585,SW5 9PF,Flat,Pre-Owned,Leasehold,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON
340000,41358,SE26 4BB,Terraced,Pre-Owned,Freehold,LONDON,LEWISHAM,GREATER LONDON
450000,41530,TW9 1LX,Flat,Pre-Owned,Leasehold,RICHMOND,RICHMOND UPON THAMES,GREATER LONDON
102000,41626,SE10 0LT,Flat,Pre-Owned,Leasehold,LONDON,GREENWICH,GREATER LONDON
240000,41334,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
250000,41439,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
280000,41551,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
547000,41453,SW6 2TZ,Flat,Pre-Owned,Leasehold,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON
265000,41600,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
344138,41540,E5 9UB,Flat,Pre-Owned,Leasehold,LONDON,HACKNEY,GREATER LONDON
645615,41361,SW5 9UD,Flat,Pre-Owned,Leasehold,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON
420000,41369,E14 5SH,Flat,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
268000,41491,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
245000,41361,E2 0RW,Flat,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
278888,41526,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
1980000,41288,NW1 9XA,Semi-Detached,Pre-Owned,Freehold,LONDON,CAMDEN,GREATER LONDON
695000,41386,NW5 2JD,Flat,Pre-Owned,Leasehold,LONDON,CAMDEN,GREATER LONDON
98750,41523,N1 5TQ,Flat,Pre-Owned,Leasehold,LONDON,HACKNEY,GREATER LONDON
399950,40724,HA4 7GL,Semi-Detached,Pre-Owned,Freehold,RUISLIP,NEWHAM,GREATER LONDON
248000,40809,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
215000,40557,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
163000,40879,UB7 9FH,Flat,NewBuild,Leasehold,WEST DRAYTON,HILLINGDON,GREATER LONDON
243000,40550,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
250000,40791,SE23 3TH,Flat,Pre-Owned,Leasehold,LONDON,LEWISHAM,GREATER LONDON
100000,40878,RM1 2RX,Flat,Pre-Owned,Leasehold,ROMFORD,HAVERING,GREATER LONDON
1000000,40602,W1W 7LS,Flat,Pre-Owned,Leasehold,LONDON,CITY OF WESTMINSTER,GREATER LONDON
225000,40616,SW16 2JS,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
215000,40592,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
1750000,42361,E3 5NP,Other,Pre-Owned,Freehold,LONDON,TOWER HAMLETS,GREATER LONDON
210000,42041,E10 6JQ,Flat,Pre-Owned,Leasehold,LONDON,WALTHAM FOREST,GREATER LONDON
345000,42017,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
345000,42248,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
7000,42167,SW17 7HP,Other,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
12500000,42360,W2 4DR,Other,Pre-Owned,Freehold,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON
17250000,42360,W2 4DR,Other,Pre-Owned,Freehold,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON
131250,42125,N1 5TQ,Flat,Pre-Owned,Leasehold,LONDON,HACKNEY,GREATER LONDON
80500,35044,NW2 3UU,Flat,Pre-Owned,Leasehold,LONDON,BRENT,GREATER LONDON
190000,35054,W1W 7LS,Flat,Pre-Owned,Leasehold,LONDON,CITY OF WESTMINSTER,GREATER LONDON
62500,34837,DA16 1AR,Flat,NewBuild,Leasehold,WELLING,BEXLEY,GREATER LONDON
249995,40452,E5 9UB,Flat,Pre-Owned,Leasehold,LONDON,HACKNEY,GREATER LONDON
325000,40218,SW9 9UH,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
242000,40491,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
247000,40506,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
1800000,40298,NW1 9XA,Semi-Detached,Pre-Owned,Freehold,LONDON,CAMDEN,GREATER LONDON
245000,40452,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
245000,40354,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
842000,43811,BR7 5DS,Detached,Pre-Owned,Freehold,CHISLEHURST,BROMLEY,GREATER LONDON
225000,43689,IG3 9JZ,Flat,Pre-Owned,Leasehold,ILFORD,REDBRIDGE,GREATER LONDON
1130000,43752,E2 7QG,Flat,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
195000,43798,E1W 3RY,Flat,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
445000,43798,E11 1PD,Flat,Pre-Owned,Leasehold,LONDON,REDBRIDGE,GREATER LONDON
236500,43739,E15 1JN,Flat,Pre-Owned,Leasehold,LONDON,NEWHAM,GREATER LONDON
335000,43759,IG8 0EA,Flat,Pre-Owned,Leasehold,WOODFORD GREEN,REDBRIDGE,GREATER LONDON
293500,43738,RM2 5UF,Flat,Pre-Owned,Leasehold,ROMFORD,HAVERING,GREATER LONDON
478000,43691,E1 5LD,Flat,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
344700,43720,E15 2QG,Flat,Pre-Owned,Leasehold,LONDON,NEWHAM,GREATER LONDON
140000,43707,E5 9HH,Flat,Pre-Owned,Leasehold,LONDON,HACKNEY,GREATER LONDON
188000,43689,E9 7PX,Flat,Pre-Owned,Leasehold,LONDON,HACKNEY,GREATER LONDON
1400000,43762,N3 3JG,Flat,Pre-Owned,Leasehold,LONDON,BARNET,GREATER LONDON
503500,43742,E14 0TT,Flat,NewBuild,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
990000,43822,N1C 4PF,Flat,NewBuild,Leasehold,LONDON,CAMDEN,GREATER LONDON
275000,43770,N12 8JJ,Flat,Pre-Owned,Leasehold,LONDON,BARNET,GREATER LONDON
355000,43756,HA2 8NQ,Flat,Pre-Owned,Leasehold,HARROW,HARROW,GREATER LONDON
395000,43774,E17 7AH,Flat,Pre-Owned,Leasehold,LONDON,WALTHAM FOREST,GREATER LONDON
310000,43777,NW10 8AB,Flat,Pre-Owned,Leasehold,LONDON,BRENT,GREATER LONDON
590000,43770,W3 8EL,Flat,Pre-Owned,Leasehold,LONDON,EALING,GREATER LONDON
750000,43769,E5 8SG,Flat,Pre-Owned,Leasehold,LONDON,HACKNEY,GREATER LONDON
520000,43777,W3 9RD,Flat,Pre-Owned,Leasehold,LONDON,EALING,GREATER LONDON
640000,43781,N10 2LH,Detached,Pre-Owned,Freehold,LONDON,HARINGEY,GREATER LONDON
530000,43679,TW7 6BS,Flat,Pre-Owned,Leasehold,ISLEWORTH,HOUNSLOW,GREATER LONDON
184000,43756,E14 7AJ,Flat,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
487500,43775,N2 8HN,Flat,Pre-Owned,Leasehold,LONDON,BARNET,GREATER LONDON
275000,43769,HA1 3RT,Flat,Pre-Owned,Leasehold,HARROW,HARROW,GREATER LONDON
395000,43774,N9 7QD,Terraced,Pre-Owned,Freehold,LONDON,ENFIELD,GREATER LONDON
457500,43769,N8 7PN,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
462000,43676,TW7 6BS,Flat,Pre-Owned,Leasehold,ISLEWORTH,HOUNSLOW,GREATER LONDON
1025000,43518,N10 3TA,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
460000,43773,N15 4LQ,Terraced,Pre-Owned,Freehold,LONDON,HARINGEY,GREATER LONDON
575000,43728,W3 8EL,Flat,Pre-Owned,Leasehold,LONDON,EALING,GREATER LONDON
426000,40182,SW11 3AB,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
904125,44026,SW20 8EJ,Terraced,Pre-Owned,Freehold,LONDON,MERTON,GREATER LONDON
850000,44027,TW9 2PL,Terraced,Pre-Owned,Freehold,RICHMOND,RICHMOND UPON THAMES,GREATER LONDON
380000,43945,KT9 2BL,Terraced,Pre-Owned,Freehold,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON
742500,44013,SM2 6LZ,Semi-Detached,Pre-Owned,Freehold,SUTTON,SUTTON,GREATER LONDON
380000,44036,SM3 9SE,Terraced,Pre-Owned,Freehold,SUTTON,SUTTON,GREATER LONDON
1568000,44022,KT6 6PU,Detached,Pre-Owned,Freehold,SURBITON,KINGSTON UPON THAMES,GREATER LONDON
815000,44028,KT2 6LG,Semi-Detached,Pre-Owned,Freehold,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON
430000,44025,CR4 3BA,Terraced,Pre-Owned,Freehold,MITCHAM,MERTON,GREATER LONDON
600000,44033,SM3 8LB,Semi-Detached,Pre-Owned,Freehold,SUTTON,SUTTON,GREATER LONDON
671500,44015,SM2 6ET,Semi-Detached,Pre-Owned,Freehold,SUTTON,SUTTON,GREATER LONDON
390000,44027,CR0 7AP,Terraced,Pre-Owned,Freehold,CROYDON,CROYDON,GREATER LONDON
3290000,44029,TW10 6QJ,Terraced,Pre-Owned,Freehold,RICHMOND,RICHMOND UPON THAMES,GREATER LONDON
445000,43998,SE25 5NQ,Terraced,Pre-Owned,Freehold,LONDON,CROYDON,GREATER LONDON
460000,44015,CR0 6JF,Semi-Detached,Pre-Owned,Freehold,CROYDON,CROYDON,GREATER LONDON
485000,44015,CR0 8DX,Detached,Pre-Owned,Freehold,CROYDON,CROYDON,GREATER LONDON
885000,44014,SW19 1HS,Terraced,Pre-Owned,Freehold,LONDON,MERTON,GREATER LONDON
417000,44022,SM1 3PE,Terraced,Pre-Owned,Freehold,SUTTON,SUTTON,GREATER LONDON
555000,44029,KT5 9BZ,Terraced,Pre-Owned,Freehold,SURBITON,KINGSTON UPON THAMES,GREATER LONDON
800000,44022,SW20 8JZ,Terraced,Pre-Owned,Freehold,LONDON,MERTON,GREATER LONDON
1248000,40598,N6 5NX,Terraced,Pre-Owned,Freehold,LONDON,HARINGEY,GREATER LONDON
228000,40770,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
580000,40676,SW18 1AN,Terraced,Pre-Owned,Freehold,LONDON,WANDSWORTH,GREATER LONDON
322500,40599,EC2A 4QS,Flat,Pre-Owned,Leasehold,LONDON,HACKNEY,GREATER LONDON
237500,40550,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
243000,40858,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
90000,40898,N1 5TQ,Flat,Pre-Owned,Leasehold,LONDON,HACKNEY,GREATER LONDON
225000,39792,SM4 4LZ,Terraced,Pre-Owned,Freehold,MORDEN,MERTON,GREATER LONDON
240000,39643,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
205000,39660,SE9 3DR,Terraced,Pre-Owned,Freehold,LONDON,GREENWICH,GREATER LONDON
2400000,39527,NW3 7HL,Detached,Pre-Owned,Freehold,LONDON,CAMDEN,GREATER LONDON
480000,43780,N16 9PH,Flat,Pre-Owned,Leasehold,LONDON,HACKNEY,GREATER LONDON
470000,43665,N4 2QY,Flat,Pre-Owned,Leasehold,LONDON,ISLINGTON,GREATER LONDON
1280000,43763,W5 2JB,Flat,Pre-Owned,Leasehold,LONDON,EALING,GREATER LONDON
325000,43759,UB7 8EU,Terraced,Pre-Owned,Freehold,WEST DRAYTON,HILLINGDON,GREATER LONDON
765000,43784,E10 6HZ,Terraced,Pre-Owned,Freehold,LONDON,WALTHAM FOREST,GREATER LONDON
737500,43532,W5 2AW,Flat,Pre-Owned,Leasehold,LONDON,EALING,GREATER LONDON
498000,43773,N16 8QR,Flat,Pre-Owned,Leasehold,LONDON,HACKNEY,GREATER LONDON
381440,43780,N16 6HR,Flat,Pre-Owned,Leasehold,LONDON,HACKNEY,GREATER LONDON
485000,43781,W4 1AZ,Flat,Pre-Owned,Leasehold,LONDON,EALING,GREATER LONDON
635000,43781,W3 7SZ,Flat,Pre-Owned,Leasehold,LONDON,EALING,GREATER LONDON
192500,43679,N20 0YD,Flat,Pre-Owned,Leasehold,LONDON,BARNET,GREATER LONDON
785000,43769,W4 1EX,Flat,Pre-Owned,Leasehold,LONDON,HOUNSLOW,GREATER LONDON
499500,43782,W3 8EL,Flat,Pre-Owned,Leasehold,LONDON,EALING,GREATER LONDON
435000,43760,N16 9EH,Flat,Pre-Owned,Leasehold,LONDON,HACKNEY,GREATER LONDON
475000,43774,HA0 2JB,Flat,Pre-Owned,Leasehold,WEMBLEY,BRENT,GREATER LONDON
400649,43525,E17 8EJ,Flat,Pre-Owned,Leasehold,LONDON,WALTHAM FOREST,GREATER LONDON
380000,43767,W3 8EL,Flat,Pre-Owned,Leasehold,LONDON,EALING,GREATER LONDON
487500,43774,EN1 2PT,Flat,Pre-Owned,Leasehold,ENFIELD,ENFIELD,GREATER LONDON
310000,43769,E1 2JY,Flat,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
290000,43769,E1 2JY,Flat,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
398000,43784,E10 6PR,Flat,Pre-Owned,Leasehold,LONDON,WALTHAM FOREST,GREATER LONDON
585000,43787,E5 9BU,Flat,NewBuild,Leasehold,LONDON,HACKNEY,GREATER LONDON
700800,43804,N1 7GZ,Flat,NewBuild,Leasehold,LONDON,HACKNEY,GREATER LONDON
457500,43805,E5 8NS,Flat,Pre-Owned,Leasehold,LONDON,HACKNEY,GREATER LONDON
500000,43805,E3 2XT,Flat,NewBuild,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
355000,43756,HA2 8NQ,Flat,Pre-Owned,Leasehold,HARROW,HARROW,GREATER LONDON
437500,43684,E3 2YY,Flat,NewBuild,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
1230000,43784,E1 8ZP,Flat,NewBuild,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
600000,43689,E3 2YY,Flat,NewBuild,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
477500,43658,E3 2YZ,Flat,NewBuild,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
176000,35289,N3 3LL,Detached,Pre-Owned,Freehold,LONDON,BARNET,GREATER LONDON
144000,35300,W3 6DR,Detached,Pre-Owned,Freehold,LONDON,EALING,GREATER LONDON
92000,35198,RM14 1XW,Detached,Pre-Owned,Freehold,UPMINSTER,HAVERING,GREATER LONDON
23000,35298,N1 0LZ,Detached,Pre-Owned,Freehold,LONDON,ISLINGTON,GREATER LONDON
2000,35398,SE22 9AH,Semi-Detached,Pre-Owned,Freehold,LONDON,SOUTHWARK,GREATER LONDON
205000,35130,W1W 7LS,Flat,NewBuild,Leasehold,LONDON,CITY OF WESTMINSTER,GREATER LONDON
63500,35328,SW2 3LX,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
210000,35123,W1W 7LS,Flat,NewBuild,Leasehold,LONDON,CITY OF WESTMINSTER,GREATER LONDON
250000,39941,N14 5BN,Flat,NewBuild,Leasehold,LONDON,ENFIELD,GREATER LONDON
15999,40091,RM9 5PA,Other,Pre-Owned,Leasehold,DAGENHAM,BARKING AND DAGENHAM,GREATER LONDON
220000,39833,SE26 4BB,Terraced,Pre-Owned,Freehold,LONDON,LEWISHAM,GREATER LONDON
320000,39961,W14 8HU,Flat,Pre-Owned,Leasehold,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON
80000,40101,N1 5TQ,Flat,Pre-Owned,Leasehold,LONDON,HACKNEY,GREATER LONDON
228500,41096,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
442500,41145,SW8 3PS,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
229500,40939,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
247000,41228,CR0 9LQ,Terraced,Pre-Owned,Freehold,CROYDON,CROYDON,GREATER LONDON
259950,41149,N8 7PG,Flat,Pre-Owned,Leasehold,LONDON,HARINGEY,GREATER LONDON
482500,43668,E3 2YZ,Flat,NewBuild,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
485000,43787,N17 6FR,Flat,NewBuild,Leasehold,LONDON,HARINGEY,GREATER LONDON
316000,43738,W4 5QW,Flat,NewBuild,Leasehold,LONDON,EALING,GREATER LONDON
336000,43745,W4 5JJ,Flat,NewBuild,Leasehold,LONDON,EALING,GREATER LONDON
324000,43742,W4 5QW,Flat,NewBuild,Leasehold,LONDON,EALING,GREATER LONDON
310000,43727,W4 5QW,Flat,NewBuild,Leasehold,LONDON,EALING,GREATER LONDON
326000,43727,W4 5QW,Flat,NewBuild,Leasehold,LONDON,EALING,GREATER LONDON
783600,43747,E14 0SX,Flat,NewBuild,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
312000,43811,W4 5QW,Flat,NewBuild,Leasehold,LONDON,EALING,GREATER LONDON
874650,43790,E1 8ZP,Flat,NewBuild,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
1040000,43822,EC2A 2FB,Flat,NewBuild,Leasehold,LONDON,HACKNEY,GREATER LONDON
485000,43791,N17 6FR,Flat,NewBuild,Leasehold,LONDON,HARINGEY,GREATER LONDON
324000,43747,W4 5JJ,Flat,NewBuild,Leasehold,LONDON,EALING,GREATER LONDON
332000,43733,W4 5JJ,Flat,NewBuild,Leasehold,LONDON,EALING,GREATER LONDON
332000,43738,W4 5JJ,Flat,NewBuild,Leasehold,LONDON,EALING,GREATER LONDON
655000,43742,W4 5QW,Flat,NewBuild,Leasehold,LONDON,EALING,GREATER LONDON
850000,43801,NW6 7YG,Flat,NewBuild,Leasehold,LONDON,BRENT,GREATER LONDON
274000,43805,N17 6FR,Flat,NewBuild,Leasehold,LONDON,HARINGEY,GREATER LONDON
280000,43784,N17 6FR,Flat,NewBuild,Leasehold,LONDON,HARINGEY,GREATER LONDON
450000,43728,HA1 2DA,Flat,NewBuild,Leasehold,HARROW,HARROW,GREATER LONDON
1057000,43763,E1 8ZH,Flat,NewBuild,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
667000,43641,N20 0EU,Terraced,NewBuild,Freehold,LONDON,BARNET,GREATER LONDON
344000,43731,W4 5JJ,Flat,NewBuild,Leasehold,LONDON,EALING,GREATER LONDON
320000,43747,W4 5QW,Flat,NewBuild,Leasehold,LONDON,EALING,GREATER LONDON
332000,43742,W4 5QW,Flat,NewBuild,Leasehold,LONDON,EALING,GREATER LONDON
465000,43707,HA1 2DA,Flat,NewBuild,Leasehold,HARROW,HARROW,GREATER LONDON
1240680,43811,EC2A 2FB,Flat,NewBuild,Leasehold,LONDON,HACKNEY,GREATER LONDON
600000,43532,N1 5FF,Flat,NewBuild,Leasehold,LONDON,HACKNEY,GREATER LONDON
440000,43707,NW2 2DP,Flat,NewBuild,Leasehold,LONDON,BARNET,GREATER LONDON
570000,43689,E14 7UP,Flat,NewBuild,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
268000,43784,N17 6FR,Flat,NewBuild,Leasehold,LONDON,HARINGEY,GREATER LONDON
1125000,44027,SW14 7LX,Terraced,Pre-Owned,Freehold,LONDON,RICHMOND UPON THAMES,GREATER LONDON
457000,44039,SW18 4GR,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
395000,44025,SE13 6ER,Flat,Pre-Owned,Leasehold,LONDON,LEWISHAM,GREATER LONDON
305000,44014,SW17 9NX,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
530000,44006,SW13 9JJ,Flat,Pre-Owned,Leasehold,LONDON,RICHMOND UPON THAMES,GREATER LONDON
805000,43992,SW12 0HL,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
102898,43994,SE1 5ZS,Flat,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
184000,44015,SE16 4BN,Flat,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
365000,43986,SE4 1AF,Flat,Pre-Owned,Leasehold,LONDON,LEWISHAM,GREATER LONDON
325000,44007,TW1 4RG,Flat,Pre-Owned,Leasehold,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON
484500,43973,SW4 9SN,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
315000,44026,SE21 8GA,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
360000,44026,SE13 5QJ,Flat,Pre-Owned,Leasehold,LONDON,LEWISHAM,GREATER LONDON
620000,43910,SE13 5DG,Terraced,Pre-Owned,Leasehold,LONDON,LEWISHAM,GREATER LONDON
410000,44020,SE1 6EG,Flat,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
395000,44014,TW2 5DF,Flat,Pre-Owned,Leasehold,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON
110000,43994,SE1 6EE,Flat,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
217000,43973,SE12 9UA,Flat,Pre-Owned,Leasehold,LONDON,LEWISHAM,GREATER LONDON
105000,43997,SE1 6EE,Flat,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
198000,44029,SE4 2DL,Flat,Pre-Owned,Leasehold,LONDON,LEWISHAM,GREATER LONDON
500000,44036,SW17 9SQ,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
436000,44022,SE16 4PL,Terraced,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
704200,44006,SW18 5RW,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
665000,44029,SW18 4HG,Semi-Detached,Pre-Owned,Freehold,LONDON,WANDSWORTH,GREATER LONDON
2275000,44012,SW12 8DB,Detached,Pre-Owned,Freehold,LONDON,WANDSWORTH,GREATER LONDON
1375000,44007,SW11 4EZ,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
375000,44000,SE8 5NP,Flat,Pre-Owned,Leasehold,LONDON,LEWISHAM,GREATER LONDON
410000,44015,SW9 0BZ,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
480000,44050,SW2 1HS,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
475000,44027,SW4 7XA,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
565000,44043,SW18 2LR,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
525000,44012,SE22 0AP,Flat,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
429950,43928,SE14 6FE,Flat,NewBuild,Leasehold,LONDON,LEWISHAM,GREATER LONDON
935000,43861,SW18 1XY,Flat,NewBuild,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
2461000,43935,SE1 7AF,Flat,NewBuild,Leasehold,LONDON,LAMBETH,GREATER LONDON
2770000,43935,SE1 7AF,Flat,NewBuild,Leasehold,LONDON,LAMBETH,GREATER LONDON
415000,44036,SE22 0SA,Flat,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
429950,43928,SE14 6FE,Flat,NewBuild,Leasehold,LONDON,LEWISHAM,GREATER LONDON
